,Experiment,Date,Pre Post,Plot,Strip,PT Height (mm),evi_mean,ndvi_mean,gndvi_mean,savi_mean,msavi_mean,Total Biomass (kg/ha)
392,SHTFG,8/10/2018,Pre,211_1,10,45.0,1.3297332525253296,0.6272588968276978,0.6634765267372131,0.9407858848571776,0.7709156274795532,1126.0
393,SHTFG,8/24/2018,Pre,211_2,2,60.0,1.9361165761947632,0.6228030920028687,0.6104651093482971,0.9340993762016296,0.7675397992134094,1477.0
394,SHTFG,9/12/2018,Pre,111_2,9,155.0,1.7793816328048706,0.8341687321662903,0.8250207901000977,1.2511224746704102,0.9095784425735474,3771.0
395,SHTFG,8/10/2018,Pre,121_1,13,38.0,1.2351632118225098,0.595174253,0.6346153616905212,0.8926616907119751,0.7461919784545898,923.0
396,SHTFG,8/10/2018,Pre,214_2,4,57.0,1.3042012453079224,0.6120280623435974,0.6523754596710205,0.9179382920265198,0.7593011260032654,1387.0
397,SHTFG,8/10/2018,Pre,121_2,5,98.0,1.4134624004364014,0.6739315986633301,0.7019335031509399,1.010789394378662,0.8051880598068237,2371.0
398,SHTFG,9/12/2018,Pre,211_1,2,74.0,1.5004457235336304,0.75373137,0.7655897736549377,1.1304564476013184,0.8595573306083679,1784.0
399,SHTFG,8/24/2018,Pre,121_1,7,58.0,1.73957622051239,0.55946362,0.5646228790283203,0.8391032218933105,0.7174791693687439,1406.0
400,SHTFG,8/24/2018,Pre,211_1,12,57.0,1.917062282562256,0.608869195,0.6028274893760681,0.9132025241851808,0.7568655014038086,1371.0
401,SHTFG,8/10/2018,Pre,111_1,13,28.0,1.270295262336731,0.5943029522895813,0.6381374597549438,0.8913583159446716,0.7455075979232788,674.0
402,SHTFG,9/12/2018,Pre,211_1,4,64.0,1.478037953,0.7369080185890198,0.7509472370147705,1.1052236557006836,0.8485100269317627,1542.0
403,SHTFG,8/24/2018,Pre,121_2,1,54.0,1.6783647537231443,0.5859845280647278,0.5928324460983276,0.8788823485374451,0.7389274835586548,1286.0
404,SHTFG,9/12/2018,Pre,111_1,10,103.0,1.4655344486236572,0.747706413,0.7670703530311584,1.121416687965393,0.8556250333786011,2424.0
405,SHTFG,9/12/2018,Pre,111_1,3,56.0,1.3632937669754028,0.7315469980239868,0.7501277327537537,1.097181797027588,0.8449443578720093,1306.0
406,SHTFG,8/10/2018,Pre,121_1,6,36.0,1.1472890377044678,0.5660767555236816,0.6181429624557495,0.8490175604820251,0.722894013,840.0
407,SHTFG,9/12/2018,Pre,111_1,12,103.0,1.4824990034103394,0.743746817,0.7549448013305664,1.1154779195785522,0.8530261516571045,2414.0
408,SHTFG,8/10/2018,Pre,111_1,3,64.0,1.377985596656799,0.6395273804664612,0.6773626208305359,0.9591880440711976,0.7801138162612915,1500.0
409,SHTFG,9/28/2018,Pre,111_2,6,106.0,1.5937238931655884,0.7455470561981201,0.7579341530799866,1.1182111501693726,0.8542134165763855,2464.0
410,SHTFG,9/28/2018,Pre,211_2,6,161.0,1.6919671297073364,0.7870540618896484,0.7913364171981812,1.1804726123809814,0.880828857,3751.0
411,SHTFG,9/12/2018,Pre,111_1,1,71.0,1.4165631532669067,0.7403894066810608,0.7557290196418762,1.110445499420166,0.8508136868476868,1654.0
412,SHTFG,8/24/2018,Pre,121_1,11,32.0,1.5794414281845093,0.5620041489601135,0.5871871113777161,0.8429182767868042,0.7195667028427124,731.0
413,SHTFG,9/12/2018,Pre,211_2,6,90.0,1.5866336822509766,0.7687695026397705,0.7785817384719849,1.1530159711837769,0.869255006,2036.0
414,SHTFG,8/10/2018,Pre,211_1,12,52.0,1.3064439296722412,0.6250285506248474,0.6618402600288391,0.9374358057975768,0.7692274451255798,1155.0
415,SHTFG,8/10/2018,Pre,211_1,5,50.0,1.272843599319458,0.6238244771957397,0.6633027791976929,0.9356319308280944,0.7683151960372925,1117.0
416,SHTFG,8/24/2018,Pre,111_1,3,30.0,1.4160997867584229,0.5461302995681763,0.5587392449378967,0.8191059231758118,0.7064186334609985,660.0
417,SHTFG,8/10/2018,Pre,111_1,6,67.0,1.350966215133667,0.6433418393135071,0.6778523325920105,0.9649104475975036,0.7829458117485046,1447.0
418,SHTFG,9/12/2018,Pre,211_1,1,77.0,1.506041407585144,0.7563207149505615,0.7682424187660217,1.1343445777893066,0.8612394332885742,1677.0
419,SHTFG,11/7/2018,Pre,111_1,6,52.0,1.483628511428833,0.6276112794876099,0.6414014101028442,0.9413100481033324,0.7711807489395142,1125.0
420,SHTFG,9/28/2018,Pre,111_2,5,226.0,1.7091131210327148,0.7570733428001404,0.7596101760864258,1.1355077028274536,0.8617313504219055,4876.0
421,SHTFG,8/10/2018,Pre,211_2,3,60.0,1.3144097328186035,0.6321738958358765,0.674397886,0.948157787,0.7746171355247498,1303.0
422,SHTFG,8/24/2018,Pre,111_1,11,76.0,1.8066205978393557,0.6171141862869263,0.6104347705841064,0.9255702495574952,0.7632045745849609,1628.0
423,SHTFG,8/24/2018,Pre,111_1,1,41.0,1.7077486515045166,0.5893872380256653,0.5944232940673828,0.8839877843856812,0.7416280508041382,879.0
424,SHTFG,9/28/2018,Pre,111_2,3,228.0,1.696139574050903,0.7625554800033569,0.7704100012779236,1.143731713294983,0.8652721643447876,4890.0
425,SHTFG,9/12/2018,Pre,111_2,2,185.0,1.7081407308578491,0.8231263160705566,0.8149648308753967,1.2345572710037231,0.9029730558395386,3968.0
426,SHTFG,8/10/2018,Pre,214_2,3,31.0,1.2552434206008911,0.6001744270324707,0.6457399129867554,0.900163472,0.7501106858253479,670.0
427,SHTFG,9/12/2018,Pre,211_2,4,188.0,1.6730998754501345,0.8114553093910217,0.8058209419250488,1.2170473337173462,0.8959038853645325,4006.0
428,SHTFG,11/7/2018,Pre,121_2,5,201.0,1.725322723388672,0.7137917876243591,0.7154393196105957,1.0705848932266235,0.8329814672470093,4255.0
429,SHTFG,8/10/2018,Pre,111_2,8,110.0,1.4673296213150024,0.6854115724563599,0.7158265709877014,1.0280126333236694,0.8133278489112854,2320.0
430,SHTFG,8/10/2018,Pre,214_1,11,40.0,1.2591060400009155,0.5962521433830261,0.6449418663978577,0.8942829966545105,0.7470399141311646,836.0
431,SHTFG,9/12/2018,Pre,211_1,6,44.0,1.2554433345794678,0.6587899327278137,0.6939803957939148,0.9880566000938416,0.794276237,917.0
432,SHTFG,11/7/2018,Pre,121_2,1,175.0,1.3453736305236816,0.5749629735946655,0.6048265695571899,0.8623533248901367,0.7301024198532104,3652.0
433,SHTFG,9/28/2018,Pre,111_2,2,231.0,1.7479387521743774,0.7764213681221008,0.775801957,1.1645305156707764,0.8741301894187927,4777.0
434,SHTFG,8/24/2018,Pre,111_1,7,62.0,1.6730462312698364,0.6257705092430115,0.6391339302062988,0.9385624527931212,0.7697924375534058,1256.0
435,SHTFG,9/28/2018,Pre,121_2,6,205.0,1.6108964681625366,0.7186711430549622,0.725564718,1.0778933763504028,0.8362935185432434,4149.0
436,SHTFG,11/7/2018,Pre,111_2,10,149.0,1.3786457777023315,0.607249379,0.630439818,0.9107695817947388,0.7556116580963135,3008.0
437,SHTFG,8/24/2018,Pre,111_2,1,67.0,1.5917717218399048,0.5816555023193359,0.5952166318893433,0.8723856210708618,0.7354745864868164,1346.0
438,SHTFG,8/10/2018,Pre,121_2,2,33.0,1.2112321853637695,0.5825307965278625,0.6307408213615417,0.873698354,0.7361740469932556,669.0
439,SHTFG,8/24/2018,Pre,121_2,2,46.0,1.6967984437942505,0.5941964983940125,0.5994706749916077,0.8911968469619751,0.7454233765602112,926.0
440,SHTFG,9/28/2018,Pre,211_1,10,186.0,1.5358434915542605,0.7494218945503235,0.7571790814399719,1.1240147352218628,0.8567504286766052,3694.0
441,SHTFG,9/12/2018,Pre,211_2,5,184.0,1.6487910747528076,0.7964099049568176,0.7915250658988953,1.1944791078567505,0.8866556286811829,3646.0
442,SHTFG,8/24/2018,Pre,111_2,2,56.0,1.7634271383285522,0.6029733419418335,0.6043763756752014,0.904361128807068,0.7522931694984436,1096.0
443,SHTFG,8/24/2018,Pre,211_1,9,60.0,1.9585341215133667,0.6386190056800842,0.6355757117271423,0.957829475,0.779438317,1173.0
444,SHTFG,11/7/2018,Pre,121_1,8,82.0,1.5273802280426023,0.6588477492332458,0.6740033030509949,0.9881699681282043,0.7943235635757446,1606.0
445,SHTFG,9/12/2018,Pre,111_2,5,183.0,1.599490523338318,0.7844712138175964,0.7856664657592773,1.1765755414962769,0.8792065382003784,3564.0
446,SHTFG,9/28/2018,Pre,111_2,7,116.0,1.5630171298980713,0.7254902124404907,0.741330087,1.0881253480911257,0.8408933877944946,2248.0
447,SHTFG,8/24/2018,Pre,211_2,1,42.0,1.670133352279663,0.5860884785652161,0.5974054336547852,0.8790383338928223,0.7390101552009583,821.0
448,SHTFG,9/28/2018,Pre,121_2,8,216.0,1.7534384727478027,0.7820135354995728,0.784487247,1.172918677330017,0.8776636123657227,4178.0
449,SHTFG,9/12/2018,Pre,211_1,13,88.0,1.528399109840393,0.7731857299804688,0.7784357070922852,1.1596360206604004,0.8720710873603821,1695.0
450,SHTFG,9/28/2018,Pre,121_2,6,117.0,1.6108964681625366,0.7186711430549622,0.725564718,1.0778933763504028,0.8362935185432434,2220.0
451,SHTFG,9/28/2018,Pre,121_2,9,219.0,1.7872322797775269,0.7821499109268188,0.7799214124679565,1.1731199026107788,0.8777491450309753,4158.0
452,SHTFG,9/12/2018,Pre,211_1,3,66.0,1.4481477737426758,0.7290877103805542,0.7356671690940857,1.0934933423995972,0.8433013558387756,1245.0
453,SHTFG,9/28/2018,Pre,214_2,9,222.0,1.7080368995666504,0.7938796877861023,0.8002117872238159,1.1907148361206057,0.8850880861282349,4141.0
454,SHTFG,8/10/2018,Pre,214_2,7,114.0,1.452608942985535,0.6751247644424438,0.696650505,1.0125819444656372,0.8060396909713745,2086.0
455,SHTFG,9/12/2018,Pre,211_2,7,124.0,1.6705936193466189,0.8087300062179565,0.8043763637542725,1.2129619121551514,0.8942402601242065,2274.0
456,SHTFG,9/28/2018,Pre,111_1,11,182.0,1.5160843133926392,0.7191034555435181,0.7337204217910767,1.078544259,0.8365865349769592,3310.0
457,SHTFG,9/28/2018,Pre,214_2,10,237.0,1.764874815940857,0.780722439,0.7836363911628723,1.1709773540496826,0.876849353,4297.0
458,SHTFG,8/24/2018,Pre,111_1,13,40.0,1.7251043319702148,0.6091808676719666,0.6159864664077759,0.9136751294136048,0.7571075558662415,725.0
459,SHTFG,8/10/2018,Pre,214_2,6,113.0,1.3960202932357788,0.6568443179130554,0.6900447607040405,0.9851635098457336,0.7928652763366699,2035.0
460,SHTFG,9/12/2018,Pre,211_2,10,145.0,1.7929691076278689,0.838248074,0.8193132877349854,1.257235765457153,0.9119980931282043,2610.0
461,SHTFG,9/28/2018,Pre,214_2,1,135.0,1.5822237730026243,0.7621824145317078,0.7673349976539612,1.1431546211242676,0.8650299310684204,2394.0
462,SHTFG,9/12/2018,Pre,111_1,2,67.0,1.422505259513855,0.735162079,0.7473631501197815,1.1026057004928589,0.8473513722419739,1183.0
463,SHTFG,9/28/2018,Pre,121_2,4,211.0,1.6662606000900269,0.751098096,0.7543087601661682,1.1265439987182615,0.8578467965126038,3707.0
464,SHTFG,9/12/2018,Pre,211_1,10,111.0,1.5681049823760986,0.7806122303009033,0.7783439755439758,1.170768976211548,0.876775324,1947.0
465,SHTFG,9/28/2018,Pre,111_1,10,180.0,1.4803129434585571,0.718603253,0.7370485067367554,1.0777947902679443,0.836247981,3141.0
466,SHTFG,9/28/2018,Pre,214_1,3,131.0,1.4704861640930176,0.7067167162895203,0.7323734760284424,1.0599645376205444,0.828141987,2279.0
467,SHTFG,11/7/2018,Pre,111_1,3,79.0,1.4338983297348022,0.6396629810333252,0.6535947918891907,0.9593908786773682,0.7802145481109619,1373.0
468,SHTFG,9/28/2018,Pre,111_1,3,111.0,1.544427514076233,0.7142857313156128,0.7214241027832031,1.0713175535202026,0.8333165049552917,1921.0
469,SHTFG,9/28/2018,Pre,111_1,1,128.0,1.575898051261902,0.720750093,0.735251784,1.0810149908065796,0.8377000689506531,2194.0
470,SHTFG,9/12/2018,Pre,111_2,10,146.0,1.6686041355133057,0.8152031302452087,0.8148066997528076,1.2226711511611938,0.8981839418411255,2495.0
471,SHTFG,9/12/2018,Pre,211_1,7,57.0,1.2493748664855957,0.6556430459022522,0.6843791604042053,0.9833354949951172,0.7919840216636658,981.0
472,SHTFG,9/28/2018,Pre,211_1,9,189.0,1.6194943189620972,0.7712177038192749,0.7809021472930908,1.1567142009735107,0.8708209991455078,3228.0
473,SHTFG,9/12/2018,Pre,211_2,1,61.0,1.41222882270813,0.726166308,0.7385087013244629,1.0891114473342896,0.8413435220718384,1029.0
474,SHTFG,9/12/2018,Pre,111_1,9,118.0,1.5604630708694458,0.783203125,0.7728155255317688,1.1746612787246704,0.8784081339836121,1984.0
475,SHTFG,9/28/2018,Pre,121_2,5,165.0,1.6813856363296509,0.7459110021591187,0.7572740912437439,1.118760108947754,0.8544526696205139,2763.0
476,SHTFG,9/12/2018,Pre,111_2,8,152.0,1.7016347646713257,0.8194064497947693,0.8205560445785522,1.228980302810669,0.9007300734519958,2515.0
477,SHTFG,9/28/2018,Pre,214_1,11,162.0,1.5201870203018188,0.731642485,0.7531580328941345,1.0973514318466189,0.8450117111206055,2647.0
478,SHTFG,9/12/2018,Pre,111_2,3,195.0,1.718693494796753,0.8196332454681396,0.8048362731933594,1.2293171882629397,0.9008668065071106,3192.0
479,SHTFG,9/28/2018,Pre,214_1,12,141.0,1.5860146284103394,0.7500507235527039,0.7636474967002869,1.1249619722366333,0.8571617603302002,2307.0
480,SHTFG,9/28/2018,Pre,214_2,3,228.0,1.7541223764419556,0.7943719029426575,0.7953625321388245,1.1914483308792114,0.8853934407234192,3715.0
481,SHTFG,9/28/2018,Pre,214_1,13,123.0,1.581852674484253,0.7569129467010498,0.7634631395339966,1.1352522373199463,0.8616256713867188,1977.0
482,SHTFG,9/28/2018,Pre,211_2,1,126.0,1.6412874460220337,0.7530766129493713,0.760765553,1.129502773284912,0.859134853,2033.0
483,SHTFG,9/28/2018,Pre,214_1,10,148.0,1.557130217552185,0.7349498271942139,0.7488411068916321,1.1023095846176147,0.8472133278846741,2360.0
484,SHTFG,8/10/2018,Pre,111_1,7,42.0,1.3858481645584106,0.6497638821601868,0.6861099600791931,0.9745458364486694,0.7876845002174377,659.0
485,SHTFG,8/10/2018,Pre,214_2,5,74.0,1.3683843612670898,0.6302405595779419,0.664561391,0.945252538,0.7731625437736511,1171.0
486,SHTFG,11/7/2018,Pre,111_1,4,99.0,1.448027253,0.6452476382255554,0.6574510931968689,0.9677635431289672,0.7843546271324158,1556.0
487,SHTFG,9/28/2018,Pre,211_1,7,122.0,1.453266143798828,0.7088983058929443,0.7257167100906372,1.063234806060791,0.8296378254890442,1896.0
488,SHTFG,9/28/2018,Pre,211_1,6,115.0,1.480441927909851,0.7157010436058044,0.7396811246871948,1.0734360218048096,0.834278405,1782.0
489,SHTFG,9/12/2018,Pre,111_2,4,199.0,1.734141230583191,0.8198784589767456,0.8049935698509216,1.2296842336654663,0.9010148644447328,3048.0
490,SHTFG,11/7/2018,Pre,111_1,7,75.0,1.333901047706604,0.5977553129196167,0.6273434162139893,0.8965323567390442,0.7482174038887024,1152.0
491,SHTFG,9/28/2018,Pre,214_2,7,220.0,1.7485220432281494,0.8029933571815491,0.8051925301551819,1.2043852806091309,0.8907241821289062,3303.0
492,SHTFG,11/7/2018,Pre,121_2,3,82.0,1.524985671043396,0.6732882261276245,0.6915189027786255,1.0098257064819336,0.8047288060188293,1216.0
493,SHTFG,11/7/2018,Pre,111_1,5,100.0,1.4165093898773191,0.6366071701049805,0.6535859107971191,0.9548041224479676,0.7779360413551331,1486.0
494,SHTFG,9/28/2018,Pre,214_1,2,159.0,1.475188136100769,0.7128267884254456,0.7312138676643372,1.0691310167312622,0.8323229551315308,2354.0
495,SHTFG,9/12/2018,Pre,211_1,11,118.0,1.4897730350494385,0.7565891742706299,0.7615962624549866,1.1347371339797974,0.8614122867584229,1710.0
496,SHTFG,9/28/2018,Pre,111_1,13,131.0,1.5498640537261963,0.7218595743179321,0.7345556020736694,1.0826822519302368,0.8384495377540588,1892.0
497,SHTFG,9/28/2018,Pre,214_1,4,136.0,1.513332724571228,0.696394682,0.7115507125854492,1.044481873512268,0.8210108280181885,1971.0
498,SHTFG,9/28/2018,Pre,214_1,5,144.0,1.507865548,0.7046783566474915,0.7281389236450195,1.0569071769714355,0.8267406225204468,2023.0
499,SHTFG,9/28/2018,Pre,211_1,1,151.0,1.6201361417770386,0.7503030300140381,0.7584736943244934,1.1253408193588257,0.8573266267776489,2086.0
500,SHTFG,9/28/2018,Pre,111_2,9,221.0,1.6763498783111572,0.7679204940795898,0.7761141061782837,1.1517785787582395,0.8687160015106201,3044.0
501,SHTFG,11/7/2018,Pre,121_1,11,84.0,1.4003453254699707,0.6170752048492432,0.648072362,0.9255150556564332,0.7631755471229553,1158.0
502,SHTFG,11/7/2018,Pre,121_2,6,203.0,1.5913898944854736,0.7029662728309631,0.7078239321708679,1.054342269897461,0.8255614638328552,2769.0
503,SHTFG,9/28/2018,Pre,211_1,4,133.0,1.5510470867156982,0.728632927,0.7472550272941589,1.0928373336791992,0.8430006504058838,1806.0
504,SHTFG,11/7/2018,Pre,121_2,2,154.0,1.277537226676941,0.5646258592605591,0.6045345664024353,0.8468487858772278,0.7217118144035339,2084.0
505,SHTFG,9/12/2018,Pre,111_1,4,54.0,1.303741455078125,0.7014230489730835,0.730526328,1.051998496055603,0.8244913816452026,730.0
506,SHTFG,9/28/2018,Pre,211_1,3,130.0,1.5689923763275146,0.7405515909194946,0.7548918724060059,1.1107139587402344,0.8509240746498108,1723.0
507,SHTFG,9/28/2018,Pre,211_1,5,96.0,1.5451830625534058,0.7308411002159119,0.7435146570205688,1.096147894859314,0.8444766998291016,1258.0
508,SHTFG,9/28/2018,Pre,111_1,5,82.0,1.382510781288147,0.666595995,0.6938995718955994,0.9997879266738892,0.7999287247657776,1064.0
509,SHTFG,11/7/2018,Pre,121_2,7,74.0,1.4616520404815674,0.6282021999359131,0.646869957,0.9421965479850768,0.7716268301010132,959.0
510,SHTFG,9/28/2018,Pre,214_1,6,109.0,1.4352909326553345,0.6891032457351685,0.7032942771911621,1.033541560173035,0.8159202933311462,1377.0
511,SHTFG,8/24/2018,Pre,111_1,9,99.0,1.8239376544952397,0.6363636255264282,0.6260025501251221,0.9544441103935242,0.7777553200721741,1239.0
512,SHTFG,9/28/2018,Pre,214_1,7,91.0,1.3289741277694702,0.6831077933311462,0.7092198729515076,1.024549961090088,0.8117021918296814,1090.0
513,SHTFG,9/28/2018,Pre,211_2,2,121.0,1.5222193002700806,0.7230381965637207,0.7394619584083557,1.0844435691833496,0.8392431735992432,1453.0
514,SHTFG,9/28/2018,Pre,211_1,2,152.0,1.6301597356796265,0.7508038878440857,0.7603556513786316,1.1260926723480225,0.8576535582542419,1759.0
515,SHTFG,9/28/2018,Pre,214_2,6,194.0,1.7065515518188477,0.7990448474884033,0.8013610243797302,1.198457122,0.8882888555526733,2238.0
516,SHTFG,11/7/2018,Pre,111_2,8,61.0,1.1733542680740356,0.5604498386383057,0.6021168828010559,0.8405762910842896,0.7182879447937012,695.0
517,SHTFG,9/12/2018,Pre,211_2,8,139.0,1.6988037824630735,0.8149892687797546,0.8064790964126587,1.2223531007766724,0.898054302,1586.0
518,SHTFG,5/13/2019,Pre,211_1,10,54.0,1.4869365692138672,0.6575374007225037,0.5979587435722351,0.9861925840377808,0.7933679819107056,391.0
519,SHTFG,5/13/2019,Pre,211_1,8,68.0,1.5447806119918823,0.6961625218391418,0.6320590972900391,1.0441259145736694,0.8208481669425964,492.0
520,SHTFG,5/13/2019,Pre,214_2,7,174.0,1.7093299627304075,0.7339274287223816,0.6660550236701965,1.1007744073867798,0.8465332984924316,1264.0
521,SHTFG,5/13/2019,Pre,214_1,10,66.0,1.5233887434005735,0.6724019050598145,0.6036075949668884,1.0084872245788574,0.804093599,484.0
522,SHTFG,5/13/2019,Pre,214_2,1,150.0,1.9301352500915527,0.7865733504295349,0.6971333622932434,1.179731011390686,0.8805257081985474,1100.0
523,SHTFG,5/13/2019,Pre,111_1,5,47.0,1.5853396654129028,0.6803505420684814,0.6112339496612549,1.0204081535339355,0.809751034,343.0
524,SHTFG,5/13/2019,Pre,121_2,2,121.0,1.9334847927093504,0.7865546345710754,0.7169392108917236,1.1797080039978027,0.8805144429206848,894.0
525,SHTFG,5/13/2019,Pre,111_1,2,51.0,1.5598379373550415,0.6722632646560669,0.6113028526306152,1.0082820653915403,0.8039949536323547,378.0
526,SHTFG,5/13/2019,Pre,111_1,13,42.0,1.471210003,0.6537687182426453,0.5897656679153442,0.9805434346199036,0.7906186580657959,314.0
527,SHTFG,5/13/2019,Pre,111_1,10,38.0,1.6421515941619873,0.6841869950294495,0.6242450475692749,1.0261657238006592,0.8124631643295288,285.0
528,SHTFG,5/13/2019,Pre,214_1,12,83.0,1.706920146942139,0.7124698758125305,0.6319966316223145,1.0685876607894895,0.8320783376693726,631.0
529,SHTFG,5/13/2019,Pre,214_2,8,184.0,1.5658633708953855,0.6927939057350159,0.6362525224685669,1.0390814542770386,0.8185027837753296,1395.0
530,SHTFG,5/13/2019,Pre,214_2,10,160.0,1.5386123657226562,0.6700810790061951,0.6287201046943665,1.005014419555664,0.8024330735206604,1214.0
531,SHTFG,5/13/2019,Pre,121_2,1,145.0,1.834228277206421,0.77062881,0.700300932,1.1558223962783811,0.8704444766044617,1115.0
532,SHTFG,5/13/2019,Pre,111_1,6,52.0,1.5754843950271606,0.6916078925132751,0.6187160015106201,1.0372939109802246,0.8176729083061218,400.0
533,SHTFG,5/13/2019,Pre,121_1,9,105.0,1.900459885597229,0.7826381325721741,0.6778438091278076,1.1738247871398926,0.8780537247657776,826.0
534,SHTFG,5/13/2019,Pre,111_1,3,47.0,1.5799918174743652,0.7061632871627808,0.634066641,1.05912447,0.8277602791786194,369.0
535,SHTFG,5/13/2019,Pre,214_1,8,75.0,1.6737242937088013,0.7054886221885681,0.6270753741264343,1.0581148862838743,0.8272968530654907,600.0
536,SHTFG,5/13/2019,Pre,121_2,10,180.0,1.8281296491622925,0.7537251710891724,0.6826846599578857,1.1304707527160645,0.8595561981201172,1473.0
537,SHTFG,5/13/2019,Pre,211_2,9,200.0,1.8487558364868164,0.8011794686317444,0.7200321555137634,1.201642632484436,0.8896049857139587,1654.0
538,SHTFG,5/13/2019,Pre,211_2,2,152.0,2.049933671951294,0.8394313454627991,0.7560878396034241,1.2590153217315674,0.9126983880996704,1255.0
539,SHTFG,5/13/2019,Pre,111_2,9,99.0,1.830732345581055,0.7637150287628174,0.6843478083610535,1.1454421281814575,0.8660149574279785,823.0
540,SHTFG,5/13/2019,Pre,111_2,1,165.0,1.6254920959472656,0.7044146060943604,0.6461380124092102,1.056509256362915,0.8265586495399475,1371.0
541,SHTFG,5/13/2019,Pre,111_1,4,45.0,1.5953720808029177,0.6955113410949707,0.6313446164131165,1.0431463718414309,0.820394754,376.0
542,SHTFG,5/13/2019,Pre,211_1,6,47.0,1.5955111980438232,0.7063369154930115,0.6407643556594849,1.0593883991241455,0.8278800845146179,396.0
543,SHTFG,5/13/2019,Pre,214_2,2,118.0,1.8328574895858765,0.7705447673797607,0.675038218,1.1556837558746338,0.870389462,1001.0
544,SHTFG,5/13/2019,Pre,211_2,3,138.0,2.1056056022644043,0.837429941,0.7452386021614075,1.2560094594955444,0.911513627,1209.0
545,SHTFG,5/13/2019,Pre,211_1,13,51.0,1.5068694353103638,0.6887194514274597,0.6172680258750916,1.0329633951187134,0.8156507015228271,448.0
546,SHTFG,5/13/2019,Pre,111_1,1,55.0,1.5210936069488523,0.66809082,0.615066409,1.0020235776901243,0.8010030388832092,491.0
547,SHTFG,5/13/2019,Pre,214_1,11,80.0,1.468921184539795,0.6756517887115479,0.6198205947875977,1.0133657455444336,0.806414008,719.0
548,SHTFG,5/13/2019,Pre,211_1,3,61.0,1.715741753578186,0.7304404973983765,0.6543054580688477,1.0955407619476318,0.8442082405090332,543.0
549,SHTFG,5/13/2019,Pre,211_2,8,176.0,1.998862862586975,0.8068015575408936,0.7271639704704285,1.210076093673706,0.893060565,1599.0
550,SHTFG,5/13/2019,Pre,111_1,9,79.0,1.7156096696853638,0.7201781272888184,0.6483269929885864,1.0801405906677246,0.8373111486434937,738.0
551,SHTFG,5/13/2019,Pre,214_2,5,135.0,1.8257635831832888,0.7573632597923279,0.6811270117759705,1.13591206073761,0.8619155287742615,1260.0
552,SHTFG,5/13/2019,Pre,214_1,5,85.0,1.6496305465698242,0.7114797234535217,0.6405857801437378,1.067103147506714,0.8314026594161987,795.0
553,SHTFG,5/13/2019,Pre,121_1,11,98.0,1.8803786039352417,0.7817531228065491,0.6892092227935791,1.17249858379364,0.8774965405464172,933.0
554,SHTFG,5/13/2019,Pre,211_2,5,119.0,1.897110939025879,0.798251212,0.7208163142204285,1.197249174118042,0.8877965211868286,1152.0
555,SHTFG,5/13/2019,Pre,211_2,10,158.0,2.0082907676696777,0.8227951526641846,0.7381463646888733,1.2340664863586426,0.9027741551399232,1570.0
556,SHTFG,5/13/2019,Pre,121_2,7,159.0,2.176219701766968,0.8566200137138367,0.7549857497215271,1.2847917079925537,0.9227653741836548,1593.0
557,SHTFG,5/13/2019,Pre,211_1,4,67.0,1.779888391494751,0.748251736,0.6538625955581665,1.122251033782959,0.855984092,674.0
558,SHTFG,5/13/2019,Pre,111_1,11,35.0,1.4612730741500854,0.6325792074203491,0.5915306806564331,0.9487614631652832,0.7749204039573669,351.0
559,SHTFG,5/13/2019,Pre,211_1,7,58.0,1.527149319648743,0.6605871915817261,0.6083584427833557,0.9907705783843994,0.7955849766731262,587.0
560,SHTFG,5/13/2019,Pre,121_2,9,188.0,1.8254218101501465,0.7463581562042236,0.6846455931663513,1.119417428970337,0.8547443151473999,1924.0
561,SHTFG,5/13/2019,Pre,111_1,7,65.0,1.6949872970581057,0.7267759442329407,0.653728724,1.090039849281311,0.8417546153068542,683.0
562,SHTFG,5/13/2019,Pre,214_1,3,72.0,1.6749974489212036,0.7204914689064026,0.6481714844703674,1.0806186199188232,0.8375241160392761,764.0
563,SHTFG,5/13/2019,Pre,121_1,4,110.0,2.0108392238616943,0.7873550653457642,0.6731517314910889,1.180903434753418,0.8810153007507324,1193.0
564,SHTFG,5/13/2019,Pre,121_2,4,133.0,1.988343954086304,0.8069465160369873,0.7152103781700134,1.210290789604187,0.8931491374969482,1483.0
565,SHTFG,5/13/2019,Pre,121_2,6,127.0,2.0981853008270264,0.8385495543479919,0.7426350116729736,1.2576885223388672,0.912176549434662,1417.0
566,SHTFG,5/13/2019,Pre,121_1,5,166.0,1.8199234008789065,0.7649618983268738,0.678741455,1.1473180055618286,0.8668168187141418,1874.0
567,SHTFG,5/13/2019,Pre,121_2,8,149.0,1.6442722082138062,0.7108331322669983,0.6649473905563354,1.0661367177963257,0.8309615254402161,1690.0
568,SHTFG,5/13/2019,Pre,214_1,4,83.0,1.7346278429031372,0.7188198566436768,0.6361702084541321,1.0781092643737793,0.8363931179046631,941.0
569,SHTFG,5/13/2019,Pre,211_2,7,137.0,2.0234320163726807,0.8251616954803467,0.7422823905944824,1.2376134395599363,0.904196798801422,1553.0
570,SHTFG,5/13/2019,Pre,121_1,12,100.0,1.871427059173584,0.7954494953155518,0.6986415982246399,1.193042516708374,0.8860604166984558,1180.0
571,SHTFG,5/13/2019,Pre,121_1,3,129.0,1.809819221496582,0.7608839869499207,0.6806581020355225,1.141199827194214,0.8641920685768127,1560.0
